	MachineNumber	machine_type_basename	FakeCountry	SiteId	SiteNumber	SiteName1	sq_hr	price_euro	type	size	overutilization	swap_up_with	swap_down_with	usageMedian	usageQ3	usageQ1	assetUti	utilization	relocated	contract	cost_negot	other_available	other_in_proximity	bigger_fit_doors	storage_closet	skills_in_team	recommendation	upgrade_to	downgrade_to	reasons	quant_underutilized	quant_overutilized
222	10373	swingo 1255	Norway	53355	10373	Maxbo Ilebrekk	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	82.2	90.0	76.8	0.227848101266	under	0	1	1	0	1	1	1	1				['other_available']	3219.04	
223	10391	swingo 1255	Norway	53386	10391	Tine Meierier Sentrallager	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	22.8	24.9	19.8	0.607594936709		0	1	1	1	1	0	1	1				['bigger_fit_doors']		
224	49608	swingo 1255	Finland	53405	95	Fazer Leipomo Vantaa	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	73.2	81.75	67.05000000000001	0.2	under	1	1	1	1	1	1	1	1	downgrade		swingo 955		3219.04	
225	10458	swingo 1255	Norway	53879	10458	Coop Extra Bodø	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	20.700000000000003	90.14999999999999	2.8500000000000005	0.815950920245		0	1	1	1	0	1	1	1				['other_in_proximity']		
226	10371	swingo 1255	Norway	53306	10371	Coop Extra Sørreisa	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	63.30000000000001	88.2	8.549999999999999	0.808641975309		0	1	1	1	1	0	1	1				['bigger_fit_doors']		
227	48121	swingo 1255	Finland	52718	41	PT-logistiikkakeskus	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	10.200000000000001	11.4	9.0	0.333333333333		0	1	1	0	1	1	1	1				['other_available']		
228	49467	swingo 1255	Austria	53427	1162980003	Donau-Universität Krems	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	33.0	62.400000000000006	27.0	0.645569620253		0	1	1	0	1	1	1	1				['other_available']		
229	49242	swingo 1255	Finland	52718	41	PT-logistiikkakeskus	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	22.8	67.2	5.1000000000000005	0.217948717949	under	0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']	3219.04	
230	50604	swingo 1255	Finland	53950	110	Palvelutalo Kotikontu/Sote ky Saarikka	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	12.9	15.600000000000001	12.3	0.34		0	0	1	1	1	1	1	1				['contract']		
231	51244	swingo 1255	Portugal	58534	P44	Braga Parques - Coimbra	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	90.6	125.69999999999999	80.70000000000002	0.5	over	0	1	1	0	1	1	1	1				['other_available']		4848.78313253
232	49472	swingo 1255	Portugal	54180	P36	Armeazens Chiado	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	9.0	9.6	8.100000000000001	0.987261146497		0	1	1	1	0	1	1	1				['other_in_proximity']		
233	49792-2	swingo 1255	Finland	58428	152	K-Supermarket Laitila	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	85.19999999999999	95.1	72.89999999999999	0.923076923077		0	0	0	1	1	1	1	0				['contract', 'cost_negot', 'skills_in_team']		
234	53384	swingo 1255	Portugal	58536	P46	Saldanha Residence	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	12.6	13.950000000000001	10.200000000000001	0.833333333333		0	1	1	1	0	1	1	1				['other_in_proximity']		
235	50602	swingo 1255	Finland	54342	125	Valio Oy	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	18.0	22.8	12.0	0.622641509434		0	1	1	1	0	1	1	1				['other_in_proximity']		
236	52953	swingo 1255	Portugal	58533	P43	Leroy Merlin Almada	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	0.8999999999999999	1.0499999999999998	0.75	0.666666666667		0	1	1	0	1	1	1	1				['other_available']		
237	10428	swingo 1255	Norway	53473	10428	Statens Vegvesen	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	29.099999999999998	60.0	24.150000000000002	0.0806451612903	under	0	1	1	1	1	1	1	1	downgrade		swingo 955		3219.04	
238	48118	swingo 1255	Portugal	54172	P37	Tintas Cin	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	9.3	11.25	7.95	0.027027027027	under	0	1	1	1	1	1	1	1	downgrade		swingo 955		3219.04	
239	10422	swingo 1255	Norway	53896	10422	Coop Mega Valentinlyst	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	23.700000000000003	28.349999999999998	15.9	0.807453416149		0	1	1	1	1	1	1	1						
240	10447	swingo 1255	Norway	53614	10447	Coop Mega Hønefoss	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	25.8	31.200000000000003	12.600000000000001	0.785234899329		0	1	1	1	1	1	1	1						
241	49468	swingo 1255	Portugal	54181	P34	UPS - Aeroporto Porto	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	10.799999999999999	12.15	9.45	0.100775193798	under	0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	3219.04	
242	49611	swingo 1255	Finland	54338	121	Oulaisten kaupunki	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	30.6	33.0	28.799999999999997	0.191919191919	under	1	1	1	1	0	1	1	0				['other_in_proximity', 'skills_in_team']	3219.04	
243	10549	swingo 1255	Norway	54294	10549	Jula Sandvika	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	75.9	87.3	69.0	0.48275862069		0	1	1	1	1	1	1	1						
244	10564	swingo 1255	Norway	54398	10564	Agder Energi Bygg	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	18.0	21.9	15.0	0.252631578947	under	0	1	1	1	1	1	1	1	downgrade		swingo 955		3219.04	
245	10561	swingo 1255	Norway	54396	10561	Coop Extra Bygg og Mat	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	33.6	65.7	25.5	0.767676767677		0	1	1	1	1	1	1	1						
246	10568	swingo 1255	Norway	54395	10568	Europris Gausdal	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	8.700000000000001	10.350000000000001	7.35	0.234375	under	0	1	1	0	1	1	0	1				['other_available', 'storage_closet']	3219.04	
247	10539	swingo 1255	Norway	54234	10539	Coop Extra Bjerkaker	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	34.199999999999996	60.900000000000006	28.5	0.683333333333		0	1	1	0	1	1	1	1				['other_available']		
248	10543	swingo 1255	Norway	54226	10543	Monter Stormarked	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	29.4	32.400000000000006	27.150000000000002	0.282051282051	under	1	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	3219.04	
249	10476	swingo 1255	Norway	54372	10476	Coop Extra Lyngåsen	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	132.0	146.4	95.1	0.730769230769	over	0	1	1	1	0	1	1	1				['other_in_proximity']		9885.78313253
250	10478	swingo 1255	Norway	54382	10478	Coop Extra Halshøy	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	16.200000000000003	17.4	15.600000000000001	0.78431372549		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
251	10477	swingo 1255	Norway	54384	10477	Coop Byggmix	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	23.1	26.55	19.2	0.276595744681	under	1	1	1	0	1	1	1	1				['other_available']	3219.04	
252	10482	swingo 1255	Norway	54383	10482	Coop Extra Gruden	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	24.0	35.4	21.0	0.74		0	1	1	1	1	1	1	1						
253	10481	swingo 1255	Norway	54377	10481	Coop Extra Yttern	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	12.6	13.499999999999998	11.700000000000001	0.766990291262		0	1	1	1	1	1	1	1						
254	52224	swingo 1255	Finland	58340	149	VAASAN Oy, Kotka	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	66.3	71.85	62.25000000000001	0.403225806452		0	1	1	1	1	1	1	1						
255	10602	swingo 1255	Norway	57623	10602	Coop Mega Forus	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	34.199999999999996	79.80000000000001	26.4	0.756756756757		0	1	1	0	1	1	1	1				['other_available']		
256	10587	swingo 1255	Norway	54491	10587	Norlandia Care Ullerntunet	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	10.200000000000001	14.399999999999999	6.6	0.208333333333	under	1	1	1	0	1	1	1	1				['other_available']	3219.04	
257	52225	swingo 1255	Finland	58429	153	Natura-rakennus	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	6.8999999999999995	10.95	6.0	0.571428571429		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
258	301397063	swingo 1255	Netherlands	58361	1906715	Het Spitaal Gelre Ziekenhuis	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	21.0	23.400000000000002	18.9	0.548387096774		0	0	0	1	1	1	0	0				['contract', 'cost_negot', 'storage_closet', 'skills_in_team']		
259	10584	swingo 1255	Norway	54477	10584	Coop Extra Evenskjer	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	24.0	25.65	21.599999999999998	0.761363636364		0	1	1	0	0	0	1	1				['other_available', 'other_in_proximity', 'bigger_fit_doors']		
260	10617	swingo 1255	Norway	58407	10617	Fjordtorget Mat AS	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	21.0	24.0	16.200000000000003	0.369565217391		0	1	1	1	0	1	1	1				['other_in_proximity']		
261	10626	swingo 1255	Norway	58587	10626	Sis Sportssenter	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	61.2	72.6	30.6	1.0		0	1	1	1	1	1	1	1						
262	10586	swingo 1255	Norway	54492	10586	Jula Larvik	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	11.4	15.3	7.800000000000001	0.638554216867		0	1	1	1	1	1	1	1						
263	52679	swingo 1255	Finland	58433	156	S-Market Savela	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	11.1	13.350000000000001	8.85	0.861111111111		0	1	1	0	0	1	0	1				['other_available', 'other_in_proximity', 'storage_closet']		
264	53385	swingo 1255	Finland	58594	169	VTT Micronova	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	16.200000000000003	18.6	9.6			0	1	1	1	1	1	1	1						
265	53881	swingo 1255	Portugal	58532	P42	Forum Sintra	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	10.799999999999999	12.6	7.800000000000001	1.0		0	1	1	1	1	1	1	1						
266	10624	swingo 1255	Norway	58588	10624	Thon Hotel Fosnavåg	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	12.0	15.0	10.799999999999999	1.0		0	1	1	1	1	1	1	1						
267	52548	swingo 1255	Finland	58470	160	K-Supermarket Järvituuli	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	255.0	334.49999999999994	63.0	0.703703703704	over	0	0	0	1	1	1	1	1				['contract', 'cost_negot']		24850.7831325
268	52549	swingo 1255	Finland	58484	162	Kesla Oyj	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	60.0	74.7	32.7	0.181818181818	under	0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	3219.04	
269	5225	swingo 1255	Finland	58432	155	Nokia Karaportti	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	16.8	19.650000000000002	12.75	0.727272727273		0	1	1	0	0	0	1	1				['other_available', 'other_in_proximity', 'bigger_fit_doors']		
270	53536	swingo 1255	Portugal	58542	P52	Norauto Aveiro	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	80.4	87.0	71.39999999999999	1.0		0	1	1	1	0	1	1	1				['other_in_proximity']		
271	53535	swingo 1255	Portugal	58539	P49	Norauto Almada	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	63.6	75.6	27.3	0.769230769231		0	1	1	1	0	1	1	1				['other_in_proximity']		
272	53529	swingo 1255	Portugal	58538	P48	PSA Mangualde	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	21.9	28.2	18.6	0.6		0	1	1	1	1	1	1	1						
273	40422	swingo 1255	UK	51827	X001	Newham Hospital	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	10.799999999999999	13.2	8.4	0.560606060606		0	0	1	1	0	1	1	1				['contract', 'other_in_proximity']		
274	28272	swingo 1255	Sweden	48446	2	Julabutiken	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	12.900000000000002	16.35	9.9	0.777777777778		0	1	1	0	1	0	1	1				['other_available', 'bigger_fit_doors']		
275	33399	swingo 1255	Sweden	53293	5	Jula Lund	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	34.199999999999996	66.60000000000001	20.400000000000002	0.765432098765		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
276	11128	swingo 1255	Turkey	51298	117137	CANPARK UMRANIYE AVM ISTANBUL -TM	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	66.60000000000001	75.6	35.4	0.83850931677		0	0	0	0	0	1	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity']		
277	42749	swingo 1255	Deutschland	51346	A004	UNI Kleintierklinik	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	17.7	66.75	15.0	0.685185185185		0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']		
278	43232	swingo 1255	Deutschland	51358	B013	Porsche Museum	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	15.0	24.6	10.5	0.611111111111		0	1	1	1	0	1	1	1				['other_in_proximity']		
279	43233	swingo 1255	Deutschland	51347	A005	Universitätsklinikum Pathologie	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	108.89999999999999	132.0	86.25	0.143884892086	under	1	1	1	1	0	0	1	1				['other_in_proximity', 'bigger_fit_doors']	3219.04	
280	43228	swingo 1255	Deutschland	51358	B013	Porsche Museum	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	87.6	90.14999999999999	80.25	0.753086419753		0	1	1	1	0	1	1	1				['other_in_proximity']		
281	28419	swingo 1255	France	54520	2154837	INTERMARCHE STE FEYRE	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	10.5	13.95	7.05	0.943661971831		0	1	1	1	1	1	1	1						
282	7515830000000	swingo 1255	France	51817	20	AEROFONCTIONS	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	67.2	318.29999999999995	33.300000000000004	0.238993710692	under	1	1	1	1	1	1	1	0				['skills_in_team']	3219.04	
283	751683000000	swingo 1255	France	52524	2243072	STE FROMAGERE	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	34.199999999999996	73.2	21.599999999999998	0.993827160494		0	1	0	1	1	1	1	1				['cost_negot']		
284	751638000000	swingo 1255	France	53061	2263524	BOULANGER MERIGNAC	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	13.2	23.400000000000002	9.6	0.833333333333		0	1	1	1	1	1	1	1						
285	41368	swingo 1255	France	58021	2211302	SIMPLY MARKET	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	32.400000000000006	41.4	31.5	0.971014492754		0	0	0	1	1	1	0	1				['contract', 'cost_negot', 'storage_closet']		
286	44390	swingo 1255	France	58271	2226752	CHAPELLE CORNEILLE	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	10.799999999999999	12.3	8.4	0.216666666667	under	1	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']	3219.04	
287	45676	swingo 1255	France	58277	2233966	DARTY	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	29.4	145.2	14.7	0.779661016949		0	1	1	1	1	1	1	1						
288	36798	swingo 1255	France	57997	2169141	SUPER U	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	60.0	68.39999999999999	30.0	0.884057971014		0	1	1	1	1	1	1	1						
289	35709	swingo 1255	France	58075	2162764	DECATHLON Verdun	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	33.6	63.45	28.2	0.782608695652		0	1	1	1	1	1	1	1						
290	42327	swingo 1255	France	58062	2211801	COLILLKIRCH	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	13.499999999999998	13.95	13.05	0.148148148148	under	0	1	1	1	1	1	0	1				['storage_closet']	3219.04	
291	41019	swingo 1255	France	58011	2206446	ATELIER CIN	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	21.0	31.499999999999993	15.450000000000001	0.265625	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3219.04	
292	35151	swingo 1255	France	58197	2255155	CFA	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	12.0	64.05000000000001	2.8500000000000005	0.478260869565		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
293	35705	swingo 1255	France	57982	2232669	TATI	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	6.0	7.800000000000001	6.0	0.376811594203		0	0	0	1	0	1	0	1				['contract', 'cost_negot', 'other_in_proximity', 'storage_closet']		
294	42684	swingo 1255	France	58006	2215648	FROMAGERIES BEL	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	275.1	317.84999999999997	250.2	0.701492537313	over	0	0	1	1	1	1	1	1				['contract']		27296.2831325
295	40149	swingo 1255	France	58120	2192688	CRS 35	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	47.699999999999996	75.6	28.2	0.63768115942		0	1	1	0	1	1	1	1				['other_available']		
296	36805	swingo 1255	France	58145	2169708	SIMPLY MARKET	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	203.1	241.8	183.45000000000002	0.913043478261	over	0	0	1	0	1	0	1	1				['contract', 'other_available', 'bigger_fit_doors']		18536.2831325
297	36149	swingo 1255	France	58288	2163470	CTS	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	63.6	75.3	32.400000000000006	0.171875	under	0	1	1	1	1	1	1	1	downgrade		swingo 955		3219.04	
298	28416	swingo 1255	France	58207	2157493	Centre LECLERC	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	16.200000000000003	19.2	13.2	0.695652173913		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
299	41023	swingo 1255	France	57999	2206447	SDIS LUDRES	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	30.3	53.849999999999994	23.1	0.30303030303		0	1	1	1	0	1	1	1				['other_in_proximity']		
300	39093	swingo 1255	France	58045	2106959	AGENCE ISS NORD ALSACE	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	71.39999999999999	75.9	68.55000000000001	0.623188405797		0	1	1	1	1	1	0	1				['storage_closet']		
301	33342	swingo 1255	France	58253	2147565	SIMPLY MARKET	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	21.599999999999998	25.500000000000004	17.7	0.768115942029		0	0	0	1	1	1	0	1				['contract', 'cost_negot', 'storage_closet']		
302	45079	swingo 1255	France	58236	2232918	NOVARTIS	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	28.5	81.60000000000001	18.15	0.630769230769		0	1	1	1	0	1	1	1				['other_in_proximity']		
303	42677	swingo 1255	France	58240	2067290	Bouygues Telecom	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	18.0	21.0	16.200000000000003	0.28125	under	0	1	1	1	1	1	1	1	downgrade		swingo 955		3219.04	
304	28304	swingo 1255	France	58007	2160264	TATI	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	47.400000000000006	60.900000000000006	34.199999999999996	0.686567164179		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
305	28297	swingo 1255	France	58276	2214618	CTS	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	10.200000000000001	10.5	8.100000000000001	0.328358208955		0	1	1	1	0	1	1	0				['other_in_proximity', 'skills_in_team']		
306	39081	swingo 1255	France	57995	2185602	SIMPLY MARKET	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	10.799999999999999	12.6	7.35	0.623188405797		0	1	1	1	1	1	1	0				['skills_in_team']		
307	43481	swingo 1255	France	58039	2221610	NOVARTIS	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	181.5	199.8	146.54999999999998	0.363636363636	over	0	0	0	0	0	1	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity']		15908.2831325
308	37505	swingo 1255	France	57974	2177428	EXXON MOBIL	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	19.2	23.400000000000002	3.0	0.1875	under	0	1	1	1	1	1	1	1	downgrade		swingo 955		3219.04	
309	45221	swingo 1255	France	58028	2232911	BUREAU DE NIORT	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	30.0	32.7	27.6	0.647058823529		0	1	1	1	1	0	1	1				['bigger_fit_doors']		
310	42981	swingo 1255	France	58098	2218299	GARAGE PEUGEOT	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	69.0	86.39999999999999	30.6	0.651515151515		0	1	1	1	1	1	1	1						
311	38758	swingo 1255	France	58002	2181148	SUPER U	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	47.699999999999996	64.50000000000001	28.349999999999998	0.942028985507		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
312	46713	swingo 1255	France	57989	2074411	MAGASIN ZODIO CENTRE COMMERCIAL ATOL	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	17.4	21.0	3.0	0.0888888888889	under	0	0	0	1	1	1	0	1				['contract', 'cost_negot', 'storage_closet']	3219.04	
313	35703	swingo 1255	France	58082	2162430	MOBILTRON ARGENTRE DU PLESSIS	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	13.799999999999999	27.150000000000002	8.85	0.421875		0	1	1	1	0	0	1	1				['other_in_proximity', 'bigger_fit_doors']		
314	43091	swingo 1255	France	58172	2122326	L'OREAL	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	62.400000000000006	78.75	27.450000000000003	0.642857142857		0	0	1	1	1	1	1	1				['contract']		
315	39570	swingo 1255	France	58070	2191012	BEURALIA	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	92.4	132.6	71.10000000000001	0.234375	under	0	0	0	1	1	1	1	0				['contract', 'cost_negot', 'skills_in_team']	3219.04	
316	35757	swingo 1255	France	57970	2167971	C & A ST BRICE COURCELLES	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	60.6	64.80000000000001	33.6	0.0555555555556	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3219.04	
317	40152	swingo 1255	France	58032	2194585	LEROY MERLIN	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	28.2	31.200000000000003	24.599999999999998			0	1	1	0	1	1	1	1				['other_available']		
318	41348	swingo 1255	France	58229	2191018	TELECOM BRETAGNE	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	63.6	70.19999999999999	34.199999999999996	0.171875	under	0	0	0	0	0	1	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity']	3219.04	
319	42683	swingo 1255	France	58222	2067310	Groupama Centre de Gestion	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	63.6	79.80000000000001	26.7	0.328125		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
320	40158	swingo 1255	France	58198	2195599	CC STE VICTOIRE	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	60.0	64.80000000000001	30.6	0.63768115942		0	0	0	0	0	1	0	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity', 'storage_closet']		
321	43093	swingo 1255	France	58172	2122326	L'OREAL	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	213.29999999999998	250.34999999999997	197.55	0.642857142857	over	0	0	1	0	1	1	1	1				['contract', 'other_available']		19777.2831325
322	45673	swingo 1255	France	58282	2236717	BUT BREST	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	22.5	25.5	16.200000000000003	0.5		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
323	35244	swingo 1255	France	58278	2160983	PREFECTURE DE NICE	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	15.600000000000001	17.4	12.6	0.636363636364		0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']		
324	42748	swingo 1255	France	58054	2216153	LAPEYRE	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	9.6	13.2	8.4	0.753623188406		0	1	1	1	0	1	1	1				['other_in_proximity']		
325	41031	swingo 1255	France	58143	2206565	NEWREST FRANCE ORLY	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	18.0	20.400000000000002	15.600000000000001	1.0		0	1	1	1	1	1	1	1						
326	42680	swingo 1255	France	57969	2067844	Gymnase Jean Jaures 1er étage	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	86.69999999999999	94.2	81.0	0.571428571429		0	1	1	1	1	1	1	0				['skills_in_team']		
327	28427	swingo 1255	France	58154	2150862	MEDIAPOST	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	16.8	18.0	14.399999999999999	0.11320754717	under	0	0	1	1	0	1	1	1				['contract', 'other_in_proximity']	3219.04	
328	35470	swingo 1255	France	58214	2162416	TFE LANDIVISIAU	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	88.5	124.80000000000001	30.900000000000002	0.405797101449		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
329	40752	swingo 1255	France	58100	2196103	REGALETTE	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	75.0	82.8	67.5	0.333333333333		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
330	35758	swingo 1255	France	58105	2163021	ALTISIMO	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	24.900000000000002	33.45	13.65	0.328125		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
331	44391	swingo 1255	France	58226	2184271	LABOCEA	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	150.89999999999998	363.0	102.00000000000001	0.651515151515	over	0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		12185.2831325
332	39569	swingo 1255	France	58059	2191019	CROWN EMBALLAGES CONCARNEAU	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	94.2	127.8	80.70000000000002	0.25	under	1	0	0	1	1	0	1	1				['contract', 'cost_negot', 'bigger_fit_doors']	3219.04	
333	36625	swingo 1255	France	58125	2169129	THALES	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	17.4	23.1	12.0	0.548387096774		0	1	1	1	1	1	1	1						
334	41332	swingo 1255	France	58014	2208386	EHPAD/USLD	982.8	6438.08	Walkbehind	Medium	90	swingo 1650	swingo 955	141.6	184.2	124.64999999999998	0.764705882353	over	0	1	1	1	1	1	1	1	upgrade	swingo 1650				11053.7831325
