BoxId,BoxSerial,BoxDesignation,MachineId,MachineNumber,MachineDesignation,MachineDesignation2,MachineTypId,MachineTypDesignation,MachineFamilyId,MachineFamilydesignation,ManufacturerId,ManufacturerNumber,ManufacturerName1,ManufacturerName2,ManufacturerStreet,ManufacturerPostalCode,ManufacturerCity,Date,IndustrialHours,Hours,CustomerId,CustomerNumber,CustomerName1,CustomerName2,CustomerStreet,CustomerPostalCode,CustomerCity,SiteId,SiteNumber,SiteName1,SiteName2,SiteStreet,SitePostalcode,SiteCity,Latitude,Longitude,GeoFenceRadius,ClientId,ClientName1,ClientName2,ClientStreet,ClientPostalcode,ClientCity,FakeCountry
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/30/2017,0.73,0.44,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/31/2017,0.9,0.54,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,1/4/17,0.9,0.54,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/4/17,0.87,0.52,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/4/17,0.52,0.31,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/4/17,1.28,1.17,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/4/17,0.7,0.42,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,6/4/17,0.9,0.54,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,7/4/17,0.95,0.57,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,8/4/17,1.05,1.03,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,9/4/17,0.92,0.55,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,10/4/17,0.38,0.23,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,11/4/17,1.32,1.19,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,12/4/17,0.68,0.41,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/13/2017,1.33,1.2,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/14/2017,1.07,1.04,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/15/2017,1.18,1.11,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/16/2017,0.95,0.57,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/17/2017,1.03,1.02,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/18/2017,0.68,0.41,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/19/2017,0.77,0.46,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/20/2017,0.33,0.2,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/21/2017,1.33,1.2,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/22/2017,1.08,1.05,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/23/2017,0.8,0.48,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/24/2017,0.25,0.15,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/25/2017,1.17,1.1,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/26/2017,0.63,0.38,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/27/2017,0.95,0.57,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/28/2017,0.8,0.48,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/29/2017,1.32,1.19,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/30/2017,1.08,1.05,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,1/5/17,0.75,0.45,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/5/17,1.03,1.02,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/5/17,0.58,0.35,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/5/17,0.68,0.41,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/5/17,0.95,0.57,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,6/5/17,1.28,1.17,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,7/5/17,0.98,0.59,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,8/5/17,0.48,0.29,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,9/5/17,1.12,1.07,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,10/5/17,0.85,0.51,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,11/5/17,0.68,0.41,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,12/5/17,1,1,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/13/2017,1.03,1.02,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/14/2017,0.97,0.58,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/15/2017,0.22,0.13,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/16/2017,0.67,0.4,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/17/2017,1.65,1.39,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/18/2017,1.22,1.13,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/19/2017,1.07,1.04,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/20/2017,1.48,1.29,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/21/2017,1.1,1.06,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/23/2017,1.18,1.11,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/24/2017,0.88,0.53,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/25/2017,1.7,1.42,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/26/2017,0.7,0.42,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/27/2017,1.42,1.25,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/28/2017,0.85,0.51,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
1872,3X35660E0C000900,MTR2.5 435,876,29143,ISS Switzerland,NULL,199,swingo 755 B Power,43,Scrubber Dryer,36,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/29/2017,0.55,0.33,849,22,Migros,Migros,,          ,Zürich,51270,KA41,Fitnesspark Einstein,,Kapellenstrasse 1,9000,St. Gallen,47.42127081,9.375080011,80,61,ISS Schweiz,,,          ,Zürich,Schweiz
